subject,gender,trial,shift,max_response,mean_response,slope,p_value
11,F,107,0,26.73511341,13.24485884,-0.034820691,6.88338E-15
11,F,108,-2,27.33328229,15.80543338,0.026881823,0
11,F,109,0,35.00542515,19.18329333,-0.143827654,0
11,F,110,2,48.53381873,23.07927585,-0.061164213,0
11,F,111,-2,80.41225855,65.12323984,0.240451514,0
11,F,112,-1,38.60843902,19.41192927,0.060887777,0
11,F,113,1,38.51488307,17.31002059,0.050229969,5.99758E-10
11,F,114,-1,99.67929747,79.61057084,0.313345487,0
11,F,115,-2,26.05605747,13.75784466,-0.111037686,0
11,F,116,0,23.92364499,8.078019951,0.120984641,0
11,F,117,2,80.96065578,61.91711768,-0.285423017,0
11,F,118,1,41.56190958,28.4090891,-0.078614425,0
11,F,119,1,24.07405139,14.57739906,-0.027715214,0
11,F,120,0,19.55548993,8.608655633,-0.040743287,0
11,F,121,2,57.14161938,40.1669843,-0.062033331,5.90639E-14
11,F,122,-2,20.16695327,9.175299346,-0.040635351,0
11,F,123,-1,49.04046668,23.83723628,0.094321522,0
11,F,124,1,47.54093461,23.964417,0.049584787,0.000139822
11,F,125,-1,65.71870676,42.25892228,0.042254732,0
11,F,126,2,43.5806872,26.31380027,0.023133687,1.22498E-10
11,F,127,0,43.67138982,34.90950242,-0.019725119,3.33067E-14
11,F,128,-2,18.07043251,8.954312831,0.086065382,0
11,F,129,1,28.63000589,17.28167994,-0.084634945,0
11,F,130,-1,90.93341012,59.17744984,0.31899855,0
11,F,131,0,27.89384043,9.616941887,-0.055704635,0
11,F,132,2,22.22380672,9.580756849,-0.001959739,0.537040601
11,F,133,-2,26.56802752,13.82252127,0.02361107,1.91564E-09
11,F,134,-2,23.30059544,11.31825667,-0.015301253,0.000318151
11,F,135,-1,28.35409661,17.04297774,0.055773074,0
11,F,136,2,39.32839015,17.61037077,0.105583132,0
11,F,137,1,18.29554918,6.959319528,0.051071302,0
11,F,138,0,30.16857406,18.38013719,-0.117965839,0
11,F,139,2,64.9468515,34.52898024,0.00482345,0.31646694
11,F,140,0,35.05548265,19.06437845,-0.025813435,0
11,F,141,-2,58.48594679,45.61105,0.064405026,1.23506E-11
11,F,142,1,17.02049056,9.127240447,0.072128163,0
11,F,143,1,38.38041031,22.79715863,0.070477574,2.58857E-07
11,F,144,-1,76.14448377,47.21749642,0.230881796,0
11,F,145,0,64.25046046,19.15955281,-0.141789181,0
11,F,146,2,19.67028819,9.456841374,-0.119664068,0
11,F,147,-2,64.6552002,34.30451336,-0.100875886,0
12,F,1,2,26.5038064,7.128154683,-0.038008573,2.22045E-16
12,F,2,-1,53.11985822,13.25009196,-0.033864368,2.23725E-05
12,F,3,-2,20.40786966,11.52007793,0.113583249,0
12,F,4,1,37.95611386,17.65024836,0.081022807,0
12,F,5,0,25.58423289,13.99213742,-0.007165891,0.02532692
12,F,6,1,18.7666093,5.9459635,-0.011463285,0.007006178
12,F,7,0,16.70356072,6.59120254,0.031314132,7.32747E-15
12,F,8,-1,19.90058407,6.281149764,-0.011537741,0.009095109
12,F,9,2,37.90889015,19.65111866,0.057638005,0
12,F,10,-2,30.28004959,13.16085847,-0.049828109,0
12,F,11,1,41.38328179,18.99088038,0.024434517,1.22754E-08
12,F,12,2,18.58865792,7.674341666,-0.003051489,0.343042916
12,F,13,-2,44.79401037,29.098365,0.088167391,0
12,F,14,-1,17.55882,6.552806089,-0.019139482,9.7635E-11
12,F,15,0,19.44502736,8.333156275,0.085595903,0
12,F,16,0,19.16939956,5.485006438,0.041185626,0
12,F,17,-1,23.22620649,10.53693626,-0.037934612,4.09894E-13
12,F,18,1,23.93373435,10.20073483,-0.055637527,0
12,F,19,-2,31.5394463,18.83572742,0.080456934,0
12,F,20,2,48.70749546,26.78575154,-0.108247416,0
12,F,21,-2,21.58182604,10.92610156,0.067098528,0
12,F,22,1,14.68261548,5.365779136,0.070607881,0
12,F,23,2,32.5125378,9.419595746,0.006288083,0.147811476
12,F,24,0,28.68167627,10.77241811,-0.00337336,0.45827279
12,F,25,-1,31.51745155,20.65881445,0.021888144,6.7286E-10
12,F,26,0,18.26026245,8.886410475,0.049484463,0
12,F,27,1,24.16096109,6.96428091,0.005493692,0.005761132
12,F,28,-2,15.10818125,4.577572173,-0.010096297,5.17433E-07
12,F,29,2,14.94645578,6.323997366,-0.020311238,2.55556E-07
12,F,30,-1,27.54919925,9.506108741,0.023757364,1.17351E-05
12,F,31,0,37.9335005,12.38609164,-0.031248678,0
12,F,32,-2,41.60041423,11.68676515,0.022801088,7.59954E-05
12,F,33,2,34.43920814,11.75168611,0.026873464,9.86732E-06
12,F,34,1,24.46273287,9.136089495,-0.085009609,0
12,F,35,-1,37.5003925,11.46667531,0.029244986,0.00030134
12,F,36,-2,19.35829072,5.716219618,0.02871951,1.71674E-07
12,F,37,-1,21.17012085,5.729992944,0.007884727,0.072707079
12,F,38,2,16.31247192,4.730180182,-0.053210795,0
12,F,39,1,21.02301408,9.289923206,0.030912473,0
12,F,40,0,41.07146364,16.43873511,-0.12117847,0
12,F,41,1,31.15329842,18.95900322,0.10041466,0
12,F,42,-1,30.76995882,15.24963729,0.060559558,0
12,F,43,2,32.2855083,11.77157765,-0.007003787,0.093128582
12,F,44,-2,14.7501641,5.5472615,0.02302888,8.7263E-08
12,F,45,0,28.48511391,17.4618918,0.05639983,0
12,F,46,1,44.2591617,15.93858797,-0.158044254,0
12,F,47,2,24.12380195,7.793578997,-0.005692372,0.299792366
12,F,48,-2,13.34981677,5.209896561,-0.01784037,7.91692E-09
12,F,49,0,33.41815457,22.2229725,0.101434027,0
12,F,50,-1,15.57560955,5.523541507,-0.026363252,8.08353E-12
12,F,51,2,22.59380813,14.58265236,0.04750849,0
12,F,52,-2,25.48490598,10.83898578,-0.022695662,7.73341E-08
12,F,53,1,21.31867639,8.69787541,-0.022591215,3.88154E-09
12,F,54,-1,30.64285647,17.54831928,0.044912073,0
12,F,55,0,33.0146896,16.42165212,-0.020836686,0.001290739
12,F,56,-2,29.48710232,14.04553629,0.04760405,0
12,F,57,0,26.42295992,11.95790235,0.152142408,0
12,F,58,-1,27.3271509,14.90582935,0.055774078,0
12,F,59,2,9.881628039,3.440227234,0.022458258,1.9984E-15
12,F,60,1,19.15520735,8.821003083,0.017484827,8.27858E-06
12,F,61,2,31.70825728,13.60033905,0.178931147,0
12,F,62,0,19.17830362,8.000395702,-0.010579899,0.020417029
12,F,63,1,25.40518171,13.47747598,0.033545986,1.62312E-11
12,F,64,-1,40.27744513,22.90099481,0.096097529,0
12,F,65,-2,32.11261477,21.44665113,0.05485471,0
12,F,66,-2,33.31882034,12.915716,0.036460388,0
12,F,67,1,48.96423677,34.47367433,0.105244485,0
12,F,68,0,37.60061641,13.14099824,0.082109114,0
12,F,69,-1,20.71355214,7.096998977,0.030336904,1.523E-12
12,F,70,2,11.23755213,3.823946885,0.015184517,4.07195E-08
12,F,71,-1,27.25385454,11.59592899,0.004524858,0.165919974
12,F,72,1,50.19424862,34.46312528,0.088169307,0
12,F,73,-2,51.11426558,27.83578977,0.215051654,0
12,F,74,0,25.47944072,7.204533935,0.037363264,0
12,F,75,2,34.8766015,14.19307804,0.065790013,0
12,F,76,-2,23.71299897,10.46677664,-0.017513442,6.91529E-05
12,F,77,2,29.69252487,9.40984295,0.1652374,0
12,F,78,1,18.75414489,4.730126269,-0.023899758,1.61349E-11
12,F,79,0,44.43813326,26.15348036,0.153921014,0
12,F,80,-1,21.65631064,6.070220265,0.024089212,3.41949E-14
12,F,81,-1,41.34376711,18.25557457,0.018436451,7.4626E-05
12,F,82,0,22.41158027,5.584072824,0.000497119,0.915518558
12,F,83,2,16.71376116,6.909649449,0.071412797,0
12,F,84,-1,44.6896614,16.06831897,0.065173354,0
12,F,85,1,37.11922424,9.071601928,0.069653029,0
12,F,86,-2,32.76017176,13.04705656,0.042614799,0
12,F,87,2,39.99147845,21.99342659,-0.199766953,0
12,F,88,0,28.77900879,18.23302821,0.064947027,0
12,F,89,1,27.50162401,9.851131281,-0.011063524,0.030613314
12,F,90,2,23.74515176,15.5378865,0.038739346,0
12,F,91,-1,13.17218639,4.910041235,0.024361365,1.53211E-13
12,F,92,0,24.93795701,8.115759496,-0.035983001,0
12,F,93,1,40.98493567,10.99893613,-0.084111106,0
12,F,94,-2,19.60320555,9.168894702,0.001627956,0.685786314
12,F,95,-1,37.58749963,16.01317087,0.042129035,0
12,F,96,-1,25.59594988,8.180750085,-0.012811581,0.038642888
12,F,97,1,24.1268354,10.07969789,0.029705802,1.30375E-10
12,F,98,2,28.72012402,12.85920461,-0.097168892,0
12,F,99,0,27.78704341,9.580838026,0.01689678,0.000170417
12,F,100,-2,57.41367757,42.06186895,0.074372227,0
12,F,101,-1,35.29110012,14.09044927,-0.137375913,0
12,F,102,1,30.0519738,16.85660152,0.058085702,0
12,F,103,2,48.52074089,29.91360914,-0.019707079,0.000183
12,F,104,0,51.349197,30.71941553,0.111458711,0
12,F,105,-2,19.67255545,7.069918794,0.099210727,0
12,F,106,0,38.34389993,23.81987483,0.078342584,0
12,F,107,2,32.63729403,9.497675402,-0.020588532,5.05432E-08
12,F,108,-2,57.06940249,40.3879797,-0.004861807,0.338477225
12,F,109,-1,35.96739398,16.02606252,0.009645126,0.077922513
12,F,110,1,14.696063,6.62602155,0.044434199,0
12,F,111,-1,18.92826255,7.292222609,-0.046002252,0
12,F,112,-2,25.20749628,8.22700734,-0.033712429,0
12,F,113,0,37.1557811,16.32420084,0.101303306,0
12,F,114,2,17.63416178,6.820852906,-0.018363191,8.5556E-12
12,F,115,1,28.13951731,11.18481726,0.137651483,0
12,F,116,1,16.57425259,4.540119171,-0.023605335,1.75944E-08
12,F,117,0,31.10563556,21.566043,-0.001638678,0.582191126
12,F,118,2,22.4110134,8.576529328,0.05428665,0
12,F,119,-2,16.23703935,4.730821891,0.064685858,0
12,F,120,-1,68.41420431,54.90912647,0.103676105,0
12,F,121,1,22.98748113,7.571438456,0.028925712,3.20366E-11
12,F,122,-1,43.2839232,27.33154442,-0.036308967,0
12,F,123,2,13.69200374,5.181534471,-0.007193713,0.158794616
12,F,124,-2,54.05467125,34.41377802,0.14544192,0
12,F,125,1,30.45642428,15.34352304,0.030645435,2.26459E-11
12,F,126,-1,24.51285053,8.563616875,0.003214244,0.547536036
12,F,127,0,20.78405872,8.190471393,-0.040904129,0
12,F,128,2,25.00713252,10.88930716,-0.032457297,4.21885E-15
12,F,129,-2,21.13908554,8.551412193,-0.050096872,0
12,F,130,-2,14.36629042,5.579405038,0.009403976,0.004312844
12,F,131,-1,33.83346194,13.15034675,0.008804721,0.123455872
12,F,132,2,11.41453247,5.487286621,-0.028606634,7.86211E-11
12,F,133,1,38.57323422,25.80990969,-0.041277001,8.88178E-16
12,F,134,0,73.79993731,62.11686546,0.24695965,0
12,F,135,-1,40.19332937,18.93598574,-0.041586582,1.5405E-11
12,F,136,2,24.14091539,9.04867199,0.044991792,0
12,F,137,0,27.40081157,10.73132804,0.076961427,0
12,F,138,-2,24.65475151,11.79238112,0.062311143,0
12,F,139,1,28.64725037,9.879956182,-0.049911641,0
12,F,140,1,31.82200033,12.79010774,-0.089641033,0
12,F,141,-1,23.49613406,9.322286695,0.052076047,0
12,F,142,0,19.94938316,8.154289682,-0.009118906,0.026443712
12,F,143,2,23.48717856,10.60133435,0.031231891,2.20976E-10
12,F,144,-2,24.81582762,8.685989071,-0.078235889,0
13,M,1,-2,44.09418701,16.95320723,0.164782707,0
13,M,2,1,41.08140377,14.31721573,-0.031151742,8.5611E-05
13,M,3,0,16.37591101,6.832640523,0.018921064,6.61765E-09
13,M,4,-1,38.40094692,20.52245793,0.067489576,0
13,M,5,2,44.37072196,18.30123305,-0.069564011,7.72242E-11
13,M,6,1,33.3987666,11.67332035,-0.036126357,1.38063E-06
13,M,7,0,35.47486971,19.43475206,0.004330277,0.312152402
13,M,8,-1,38.00338131,13.18491937,0.070766138,0
13,M,9,2,22.25705617,8.395654742,0.139007717,0
13,M,10,-2,75.90015231,19.03190113,0.002789481,0.814346542
13,M,11,2,39.45397271,30.72570459,-0.045669052,0
13,M,12,-1,72.5018735,41.44724715,0.153377887,0
13,M,13,1,33.13848708,10.07428246,-0.011501923,0.233790626
13,M,14,-2,42.42355116,19.55848765,0.078614021,0
13,M,15,0,32.73646769,14.62165038,0.030385098,1.18326E-10
13,M,16,-2,34.16314997,9.723543775,-0.028321811,0.000362874
13,M,17,2,28.06512536,17.9097851,-0.04349691,9.99201E-15
13,M,18,1,14.5771142,4.6905406,-0.108463113,0
13,M,19,-1,18.47158869,9.537753116,-0.022759755,1.35914E-12
13,M,20,0,38.07775146,28.57337132,-0.11848796,0
13,M,21,-2,43.34081462,17.53338165,0.158418097,0
13,M,22,1,54.93106072,17.03327164,0.057115392,2.40614E-09
13,M,23,-1,55.04709335,23.50633916,0.011892006,0.188659449
13,M,24,2,39.69108529,24.24895693,0.056970387,0
13,M,25,0,36.71111638,19.13291919,-0.125814286,0
13,M,26,-1,50.36476391,13.81639797,-0.014513429,0.009672351
13,M,27,-2,44.05891466,13.83237747,0.139553655,0
13,M,28,1,38.22208984,28.62381129,-0.0213985,6.66347E-11
13,M,29,0,45.21147656,34.35018697,-0.15198358,0
13,M,30,2,21.82854763,7.588097135,0.060854503,0
13,M,31,-1,35.63114142,13.7662804,-0.038477502,9.15145E-06
13,M,32,2,63.2981975,46.67621089,-0.136497804,0
13,M,33,1,56.85668225,19.76463605,-0.064019568,4.37416E-05
13,M,34,0,47.43944931,29.46309766,-0.045514374,0
13,M,35,-2,38.29685665,22.64633194,-0.089242254,0
13,M,36,1,55.44207873,14.89246025,0.003392766,0.744269509
13,M,37,-1,58.18933068,24.32483981,-0.023845573,0.017676612
13,M,38,0,33.76227226,18.73905647,-0.08949938,0
13,M,39,-2,48.28033012,19.09617125,0.048435101,3.84762E-08
13,M,40,2,26.65655073,10.01768788,0.052619514,0
13,M,41,-1,39.76661915,25.7179598,-0.062452136,0
13,M,42,2,28.76216855,13.39439116,-0.059570928,0
13,M,43,0,38.42332686,27.03633164,-0.185628399,0
13,M,44,-2,21.28586119,8.641010817,-0.019700687,6.47475E-05
13,M,45,1,49.49380425,35.77595518,-0.282852716,0
13,M,46,1,61.14341199,34.82317513,-0.015201504,0.022578785
13,M,47,0,28.5940877,20.12452728,-0.047607856,0
13,M,48,-2,33.6740423,24.2467904,-0.095202257,0
13,M,49,2,20.78228421,7.178349533,0.037902492,0
13,M,50,-1,19.34507413,7.135529524,-0.028732782,0
13,M,51,1,16.19443743,8.068387678,-0.088448931,0
13,M,52,2,24.32950431,11.96829176,-0.028098389,2.14041E-07
13,M,53,-1,21.98550681,11.53904975,0.078666855,0
13,M,54,0,29.7822189,11.99287017,-0.011659735,0.028815885
13,M,55,-2,21.9176509,7.378464271,0.02385242,5.30799E-05
13,M,56,-2,24.52144651,9.934490737,0.035995446,0
13,M,57,0,27.54223924,11.64293668,-0.026654439,6.6313E-11
13,M,58,2,30.82435751,9.917571864,0.053591035,0
13,M,59,1,84.59178307,66.85728766,-0.134443353,0
13,M,60,-1,33.19622578,18.92499393,-0.010332788,0.053843842
13,M,61,1,34.22371051,22.78197377,-0.019717512,2.03976E-06
13,M,62,2,30.02444803,15.84164617,0.015739247,0.009267436
13,M,63,0,37.65062237,25.12860435,0.088727615,0
13,M,64,-1,80.04236641,47.2222519,-0.112120122,0
13,M,65,-2,41.40735949,21.56266958,0.08024645,0
13,M,66,2,37.9551,22.44530827,-0.114182329,0
13,M,67,0,34.52772243,14.03337253,0.018545363,0.000102538
13,M,68,1,36.49588528,11.6619294,0.034147272,8.28182E-12
13,M,69,-1,22.52718477,10.72432716,-0.095774726,0
13,M,70,-2,16.28645292,7.946349398,-0.04303283,0
13,M,71,0,46.88927543,37.05458345,0.21094306,0
13,M,72,1,55.55969049,37.16758921,-0.015345958,0.047901129
13,M,73,2,43.2054397,23.92091083,-0.004462216,0.216672869
13,M,74,-1,33.82413464,18.73305475,0.139235473,0
13,M,75,-2,27.90666231,19.15473343,-0.03783165,6.38083E-11
13,M,76,0,43.16717491,19.34048004,-0.143501649,0
13,M,77,-2,33.23138197,14.95077785,-0.017094726,0.002976574
13,M,78,2,48.06782743,19.11420062,0.024788363,1.89182E-13
13,M,79,1,22.6410515,8.562452714,-0.070039786,0
13,M,80,-1,45.44410736,31.59290387,0.127543561,0
13,M,81,-1,37.56724441,23.86119479,0.06035105,0
13,M,82,1,19.24476869,8.70631344,-0.057260791,0
13,M,83,-2,17.82386628,6.989974728,0.020398343,8.65537E-11
13,M,84,0,20.11127481,10.82326355,-0.135784982,0
13,M,85,2,32.90799974,13.27007716,-0.069520976,0
13,M,86,2,19.36436645,7.456589266,0.003503256,0.48594589
13,M,87,0,14.60008743,4.929414433,0.009307162,0.00506212
13,M,88,1,50.26935669,35.31513461,-0.096587493,0
13,M,89,-2,20.94845961,8.685478558,0.022729635,8.26614E-09
13,M,90,-1,34.6840231,20.39957884,-0.009357607,0.031852077
13,M,91,2,39.93272625,18.50248234,0.104150048,0
13,M,92,1,18.99285814,7.075059453,0.085891194,0
13,M,93,-1,47.63903633,28.9467847,0.04619589,4.44089E-16
13,M,94,-2,24.67264142,12.69262704,-0.062102332,0
13,M,95,0,21.74326982,12.18214723,0.167471336,0
13,M,96,0,30.7129445,17.77580268,0.047478635,3.04394E-11
13,M,97,1,75.37982169,33.96178297,-0.068682572,0
13,M,98,2,40.37235028,13.18908964,-0.086278198,0
13,M,99,-2,28.66334055,10.16882878,-0.031446923,1.33227E-15
13,M,100,-1,24.71280208,9.495612768,-0.035593688,0
13,M,101,2,56.68846337,37.59833779,0.008495677,0.427928405
13,M,102,0,24.93898574,15.55103829,0.001243912,0.572873398
13,M,103,-2,34.02466996,18.01515289,0.024285723,1.02273E-05
13,M,104,1,52.01294673,31.12685505,-0.065054328,0
13,M,105,2,50.10805821,21.14506989,-0.051643008,0
13,M,106,-2,30.02215865,11.80168819,0.05173758,0
13,M,107,1,34.8353748,14.57020265,-0.068340712,0
13,M,108,-1,28.71600284,12.15345965,0.049320636,1.56453E-12
13,M,109,0,40.12957748,19.07253285,0.096855259,0
13,M,110,1,27.53947101,9.397230686,-0.014105105,0.002017912
13,M,111,-2,17.86966873,8.077619784,0.067791209,0
13,M,112,2,52.98957118,34.36756697,-0.169032556,0
13,M,113,0,36.54789165,20.17191403,0.133071417,0
13,M,114,-1,55.58915829,36.03252121,0.085011865,0
13,M,115,-2,48.04005574,25.04559274,0.139044531,0
13,M,116,0,33.11422976,19.2738666,0.017044998,0.001780166
13,M,117,1,18.65716543,8.756978433,-0.012433336,0.002702016
13,M,118,2,53.50277648,18.14615254,-0.090835781,0
13,M,119,-1,48.13881754,25.01559864,0.14526098,0
13,M,120,0,34.49927003,19.18634753,-0.120028732,0
13,M,121,1,23.80411032,8.354321139,-0.001977269,0.72473974
13,M,122,2,41.97238748,11.54806987,-0.048625474,0
13,M,123,-2,27.46126025,10.79774483,0.034575898,2.90434E-13
13,M,124,-1,28.51980893,9.281090739,-0.119942963,0
13,M,125,1,40.0598143,22.83005078,-0.184547459,0
13,M,126,-2,26.46860353,11.09124438,-0.045796747,8.29473E-08
13,M,127,-1,71.44814985,26.37381353,0.279330682,0
13,M,128,2,86.5797461,58.23253693,0.247535856,0
13,M,129,0,43.48895583,22.38272337,-0.045940349,3.9968E-15
13,M,130,0,42.35030766,30.12930981,0.202382839,0
13,M,131,2,18.95391558,8.330243558,-0.10232855,0
13,M,132,-2,42.6041982,27.43528282,0.107601424,0
13,M,133,-1,43.30730715,23.01296235,0.158479433,0
13,M,134,1,55.42635956,38.44536205,-0.124666813,0
13,M,135,2,42.222188,16.9260051,0.047817947,0
13,M,136,1,24.49857973,15.47395514,-0.031058457,8.03801E-14
13,M,137,0,50.12270213,25.1623424,0.046110343,4.61703E-09
13,M,138,-1,30.1776526,11.30009177,0.070361726,0
13,M,139,-2,76.36356789,51.22002936,0.315915539,0
13,M,140,2,55.73470197,21.45506731,0.052421057,1.33227E-15
13,M,141,1,68.79583355,40.44606529,-0.075741445,0
13,M,142,-1,63.78131793,50.61990701,0.231945522,0
13,M,143,-2,37.36844043,18.81882241,-0.00620237,0.100462954
13,M,144,0,16.97214851,9.109130169,0.007444684,0.119931842
13,M,145,-2,69.446711,47.10854369,-0.034192642,1.01707E-05
13,M,146,-1,70.41414908,41.39479575,0.206069502,0
13,M,147,0,69.88670594,47.26029746,0.0822791,0
13,M,148,2,45.35095592,30.02678606,0.060185105,0
13,M,149,1,25.26622496,10.67872326,-0.015368018,6.82433E-06
14,F,1,2,42.61261627,15.14216785,-0.074819926,0
14,F,2,0,18.28963858,9.323229706,-0.002268926,0.25434309
14,F,3,-1,41.41994004,18.12608684,-0.015996278,0.030417462
14,F,4,1,38.87752136,14.15244719,-0.071654931,0
14,F,5,1,31.99561869,19.39569877,-0.038192642,0
14,F,6,-1,23.53252662,13.02757605,-0.002107589,0.331630522
14,F,7,2,24.53009048,7.535060019,-0.039206607,0
14,F,8,-2,21.45129338,9.844458544,-0.028582074,0
14,F,9,0,30.81133883,13.01092242,-0.081845842,0
14,F,10,2,42.44623575,29.31082296,0.010228596,0.007459155
14,F,11,0,14.83577758,4.075848359,-0.008984414,3.75357E-05
14,F,12,-2,12.3368745,5.115859082,0.013340854,0.003581251
14,F,13,-1,49.2048451,36.94229594,0.024323194,4.7049E-12
14,F,14,1,49.24050667,24.65735304,-0.079100823,0
14,F,15,-2,17.63983758,7.912773332,-0.00274426,0.130728567
14,F,16,-1,11.61656992,4.735906872,-0.033868074,0
14,F,17,0,19.33475479,6.483572684,-0.027925113,5.55112E-14
14,F,18,1,12.89918567,4.696445037,-0.029617849,0
14,F,19,2,47.86627836,20.03978413,-0.046179454,0
14,F,20,2,18.97913178,7.263074964,-0.050550091,0
14,F,21,-2,21.09887058,8.026535783,0.064342412,0
14,F,22,0,21.86978124,8.738129906,-0.052587773,0
14,F,23,-1,61.17789479,29.70269764,0.282139287,0
14,F,24,1,21.51771513,7.235674857,0.051040942,0
14,F,25,0,74.36126158,29.21016453,0.110378912,0
14,F,26,-2,57.75684368,43.60339113,0.013497453,0.002793205
14,F,27,1,50.82148585,33.28157866,-0.128789703,0
14,F,28,-1,28.90409182,10.6902861,0.083565332,0
14,F,29,0,27.66915522,10.60951621,-0.024286466,3.34223E-08
14,F,30,2,21.24622841,10.25395351,0.074981633,0
14,F,31,-2,20.27098936,10.26609289,-0.03464214,0
14,F,32,-2,38.89478292,21.98810463,0.031719038,4.81837E-14
14,F,33,-1,38.21585099,25.83346687,0.132096431,0
14,F,34,1,27.27194107,9.123390853,0.016233255,2.26519E-06
14,F,35,0,39.04205383,16.47753679,-0.091162847,0
14,F,36,2,31.76942082,13.07846342,0.065558981,0
14,F,37,0,29.49473642,13.87309126,-0.03762086,0
14,F,38,-1,16.43669721,3.988476877,0.021180221,1.85929E-11
14,F,39,1,48.43710972,37.51901309,-0.091291617,0
14,F,40,2,14.76681267,6.857843097,-0.064899416,0
14,F,41,-2,26.84274084,12.01428015,0.068967076,0
14,F,42,-1,9.809774761,3.985309002,0.041140922,0
14,F,43,1,62.50193912,33.92745912,-0.111859177,0
14,F,44,2,60.1161194,36.29423395,-0.176367998,0
14,F,45,0,22.88237153,6.309457101,0.032340025,0
14,F,46,1,33.99238493,8.30380446,-0.072628595,0
14,F,47,0,55.803327,21.11469527,-0.12357921,0
14,F,48,-1,56.09594127,26.61427751,0.214150372,0
14,F,49,2,80.2033132,54.49190154,0.10586264,0
14,F,50,-2,36.6771988,9.506374105,0.004092509,0.641935401
14,F,51,-1,30.8662754,14.64029906,0.001378418,0.797532929
14,F,52,1,34.73508668,19.55699054,0.02109645,0.000351419
14,F,53,1,74.23055818,38.29392425,-0.12910733,0
14,F,54,-1,32.98302439,21.14247761,-0.056438363,0
14,F,55,-2,36.3614029,15.66816804,-0.022291207,0.000106824
